1.7,1.75,1.8,1.85,1.9,1.925,2,2.1,2.125,2.15,6.8906e-05,5.1057e-05,5.9888e-05,4.4337e-05,5.2738e-05,4.7189e-05,4.7997e-05,3.4285e-05,3.5306e-05,3.4821e-05,0.5,0.51471,0.52941,0.54412,0.55882,0.56618,0.58824,0.61765,0.625,0.63235,1.7,0.05,0.05,0.05,0.05,0.025,0.075,0.1,0.025,0.025,1.25,6.8906e-05,1.7849e-05,1.5551e-05,5.5484e-06,1.3712e-05,4.8473e-07,1.0206e-06,8.0769e-07,8.4001e-06,8.8315e-06,2.3703e-05,0.5,0.014706,0.014706,0.014706,0.014706,0.0073529,0.022059,0.029412,0.0073529,0.0073529,0.36765,0,1.7849e-05,8.8315e-06,1.5551e-05,8.4001e-06,5.5484e-06,8.0769e-07,1.3712e-05,1.0206e-06,4.8473e-07,0,0.25904,0.22568,0.080522,0.19899,0.0070347,0.014812,0.011722,0.12191,0.12817,0.34399,0,1,0.74096,0.86913,0.64345,0.76536,0.68483,0.69656,0.49757,0.51238,0.50534
1.7,1.75,1.8,1.875,1.9,1.925,1.975,2.175,2.225,2.275,6.2023e-05,3.5951e-05,4.0964e-05,3.0616e-05,3.3277e-05,3.3e-05,3.788e-05,2.4127e-05,2.702e-05,2.2717e-05,0.47222,0.48611,0.5,0.52083,0.52778,0.53472,0.54861,0.60417,0.61806,0.63194,1.7,0.05,0.05,0.075,0.025,0.025,0.05,0.2,0.05,0.05,1.325,6.2023e-05,2.6071e-05,1.0349e-05,2.7708e-07,1.3754e-05,4.3022e-06,2.8928e-06,4.8805e-06,2.6612e-06,5.013e-06,3.2002e-05,0.47222,0.013889,0.013889,0.020833,0.0069444,0.0069444,0.013889,0.055556,0.013889,0.013889,0.36806,0,2.6071e-05,5.013e-06,1.0349e-05,2.6612e-06,2.7708e-07,4.8805e-06,1.3754e-05,2.8928e-06,4.3022e-06,0,0.42035,0.16685,0.0044674,0.22175,0.069365,0.046641,0.078689,0.042907,0.080826,0.51598,0,1,0.57965,0.66047,0.49362,0.53653,0.53206,0.61075,0.389,0.43564,0.36628
1.1,1.15,1.2,1.25,1.3,1.325,1.4,1.45,1.5,1.525,8.2832e-05,5.645e-05,7.0836e-05,5.1512e-05,5.7256e-05,4.5959e-05,5.7499e-05,4.4707e-05,5.5943e-05,4.5248e-05,0.32353,0.33824,0.35294,0.36765,0.38235,0.38971,0.41176,0.42647,0.44118,0.44853,1.1,0.05,0.05,0.05,0.05,0.025,0.075,0.05,0.05,0.025,1.875,8.2832e-05,2.6382e-05,1.9324e-05,1.1297e-05,1.2792e-05,1.0696e-05,1.1236e-05,1.154e-05,5.7436e-06,1.4386e-05,3.3659e-05,0.32353,0.014706,0.014706,0.014706,0.014706,0.0073529,0.022059,0.014706,0.014706,0.0073529,0.55147,0,2.6382e-05,1.4386e-05,1.9324e-05,5.7436e-06,1.1297e-05,1.154e-05,1.2792e-05,1.1236e-05,1.0696e-05,0,0.3185,0.23329,0.13638,0.15443,0.12912,0.13565,0.13932,0.06934,0.17367,0.40635,0,1,0.6815,0.85518,0.62188,0.69123,0.55484,0.69417,0.53973,0.67538,0.54626
1.4,1.425,1.5,1.525,1.6,1.65,1.7,1.75,1.8,1.825,6.5257e-05,5.0585e-05,6.1955e-05,4.905e-05,5.6109e-05,4.375e-05,4.9625e-05,4.0012e-05,4.3976e-05,4.0762e-05,0.45161,0.45968,0.48387,0.49194,0.51613,0.53226,0.54839,0.56452,0.58065,0.58871,1.4,0.025,0.075,0.025,0.075,0.05,0.05,0.05,0.05,0.025,1.275,6.5257e-05,1.4672e-05,1.2905e-05,1.2359e-05,9.6131e-06,3.2147e-06,3.9648e-06,5.8751e-06,7.0589e-06,1.137e-05,3.6073e-05,0.45161,0.0080645,0.024194,0.0080645,0.024194,0.016129,0.016129,0.016129,0.016129,0.0080645,0.41129,0,1.4672e-05,1.137e-05,1.2905e-05,7.0589e-06,1.2359e-05,5.8751e-06,9.6131e-06,3.9648e-06,3.2147e-06,0,0.22484,0.19775,0.18939,0.14731,0.049261,0.060757,0.09003,0.10817,0.17423,0.55279,0,1,0.77516,0.94939,0.75163,0.8598,0.67042,0.76045,0.61313,0.67389,0.62463
1.7,1.75,1.8,1.875,1.9,1.925,2,2.05,2.1,2.175,7.0938e-05,4.8883e-05,5.6444e-05,3.5983e-05,3.7651e-05,3.6684e-05,4.1056e-05,3.3706e-05,4.4566e-05,3.2587e-05,0.54839,0.56452,0.58065,0.60484,0.6129,0.62097,0.64516,0.66129,0.67742,0.70161,1.7,0.05,0.05,0.075,0.025,0.025,0.075,0.05,0.05,0.075,0.925,7.0938e-05,2.2055e-05,2.0461e-05,9.6672e-07,7.3498e-06,1.1978e-05,1.086e-05,4.3717e-06,1.6678e-06,7.5607e-06,3.6241e-05,0.54839,0.016129,0.016129,0.024194,0.0080645,0.0080645,0.024194,0.016129,0.016129,0.024194,0.29839,0,2.2055e-05,7.5607e-06,2.0461e-05,1.6678e-06,9.6672e-07,4.3717e-06,7.3498e-06,1.086e-05,1.1978e-05,0,0.31091,0.28843,0.013628,0.10361,0.16886,0.15308,0.061626,0.023511,0.10658,0.51088,0,1,0.68909,0.79567,0.50725,0.53076,0.51713,0.57875,0.47515,0.62823,0.45938
1.2,1.225,1.3,1.325,1.4,1.45,1.5,1.525,1.6,1.625,7.3966e-05,5.7808e-05,7.0221e-05,5.1125e-05,6.3393e-05,4.7109e-05,5.5915e-05,4.5816e-05,4.9554e-05,4.2415e-05,0.3871,0.39516,0.41935,0.42742,0.45161,0.46774,0.48387,0.49194,0.51613,0.52419,1.2,0.025,0.075,0.025,0.075,0.05,0.05,0.025,0.075,0.025,1.475,7.3966e-05,1.6158e-05,1.9096e-05,1.6284e-05,1.0099e-05,7.1392e-06,3.7378e-06,8.8064e-06,1.2268e-05,1.2413e-05,3.8525e-05,0.3871,0.0080645,0.024194,0.0080645,0.024194,0.016129,0.016129,0.0080645,0.024194,0.0080645,0.47581,0,1.6158e-05,1.2413e-05,1.9096e-05,1.2268e-05,1.6284e-05,8.8064e-06,1.0099e-05,3.7378e-06,7.1392e-06,0,0.21845,0.25818,0.22015,0.13654,0.09652,0.050534,0.11906,0.16586,0.16782,0.52085,0,1,0.78155,0.94936,0.69119,0.85705,0.6369,0.75596,0.61942,0.66995,0.57343
1.5,1.55,1.6,1.725,1.8,1.85,1.9,1.95,2,2.05,6.2599e-05,4.4884e-05,5.7911e-05,3.5423e-05,4.4003e-05,3.3946e-05,4.3256e-05,3.5071e-05,3.7847e-05,3.1596e-05,0.5,0.51667,0.53333,0.575,0.6,0.61667,0.63333,0.65,0.66667,0.68333,1.5,0.05,0.05,0.125,0.075,0.05,0.05,0.05,0.05,0.05,0.95,6.2599e-05,1.7715e-05,2.2488e-05,1.0056e-05,8.1852e-06,6.2514e-06,2.7766e-06,9.3099e-06,8.5798e-06,1.3026e-05,3.6651e-05,0.5,0.016667,0.016667,0.041667,0.025,0.016667,0.016667,0.016667,0.016667,0.016667,0.31667,0,1.7715e-05,1.3026e-05,2.2488e-05,8.5798e-06,1.0056e-05,9.3099e-06,8.1852e-06,2.7766e-06,6.2514e-06,0,0.28299,0.35923,0.16065,0.13076,0.099865,0.044355,0.14872,0.13706,0.20809,0.58549,0,1,0.71701,0.9251,0.56587,0.70293,0.54228,0.691,0.56025,0.6046,0.50474
1.2,1.225,1.3,1.35,1.4,1.425,1.5,1.525,1.6,1.625,8.0396e-05,5.7058e-05,7.1936e-05,5.1553e-05,5.9823e-05,4.7181e-05,5.3536e-05,4.4789e-05,5.444e-05,4.5124e-05,0.36364,0.37121,0.39394,0.40909,0.42424,0.43182,0.45455,0.46212,0.48485,0.49242,1.2,0.025,0.075,0.05,0.05,0.025,0.075,0.025,0.075,0.025,1.675,8.0396e-05,2.3339e-05,2.0384e-05,1.2642e-05,8.7472e-06,9.3163e-06,9.6509e-06,6.3558e-06,8.27e-06,1.4879e-05,3.6926e-05,0.36364,0.0075758,0.022727,0.015152,0.015152,0.0075758,0.022727,0.0075758,0.022727,0.0075758,0.50758,0,2.3339e-05,1.4879e-05,2.0384e-05,8.27e-06,1.2642e-05,6.3558e-06,8.7472e-06,9.6509e-06,9.3163e-06,0,0.2903,0.25354,0.15724,0.1088,0.11588,0.12004,0.079055,0.10286,0.18507,0.4593,0,1,0.7097,0.89477,0.64123,0.7441,0.58685,0.66591,0.55711,0.67715,0.56127
1.2,1.25,1.3,1.325,1.4,1.425,1.5,1.55,1.6,1.65,5.9128e-05,3.9195e-05,5.326e-05,4.0156e-05,4.6053e-05,3.6033e-05,4.0461e-05,3.1456e-05,3.6313e-05,2.9481e-05,0.4,0.41667,0.43333,0.44167,0.46667,0.475,0.5,0.51667,0.53333,0.55,1.2,0.05,0.05,0.025,0.075,0.025,0.075,0.05,0.05,0.05,1.35,5.9128e-05,1.9934e-05,1.3104e-05,1.002e-05,9.0058e-06,6.8316e-06,4.857e-06,4.4286e-06,5.8964e-06,1.4065e-05,3.3069e-05,0.4,0.016667,0.016667,0.0083333,0.025,0.0083333,0.025,0.016667,0.016667,0.016667,0.45,0,1.9934e-05,1.4065e-05,1.3104e-05,5.8964e-06,1.002e-05,4.4286e-06,9.0058e-06,4.857e-06,6.8316e-06,0,0.33713,0.22162,0.16946,0.15231,0.11554,0.082143,0.074898,0.099722,0.23788,0.55928,0,1,0.66287,0.90075,0.67913,0.77885,0.6094,0.6843,0.53199,0.61413,0.49859
1.5,1.525,1.6,1.625,1.7,1.75,1.8,1.95,2,2.025,5.4768e-05,4.4933e-05,5.3387e-05,4.1947e-05,4.8979e-05,3.547e-05,4.5878e-05,3.2317e-05,3.4609e-05,3.3833e-05,0.42857,0.43571,0.45714,0.46429,0.48571,0.5,0.51429,0.55714,0.57143,0.57857,1.5,0.025,0.075,0.025,0.075,0.05,0.05,0.15,0.05,0.025,1.475,5.4768e-05,9.8348e-06,1.144e-05,1.3509e-05,1.3561e-05,7.7544e-07,2.2914e-06,1.0408e-05,7.032e-06,8.4545e-06,2.8799e-05,0.42857,0.0071429,0.021429,0.0071429,0.021429,0.014286,0.014286,0.042857,0.014286,0.0071429,0.42143,0,9.8348e-06,8.4545e-06,1.144e-05,7.032e-06,1.3509e-05,1.0408e-05,1.3561e-05,2.2914e-06,7.7544e-07,0,0.17957,0.20888,0.24666,0.2476,0.014159,0.041839,0.19004,0.1284,0.15437,0.52585,0,1,0.82043,0.9748,0.76591,0.89431,0.64765,0.83769,0.59008,0.63192,0.61776
