0.7,0.75,0.8,0.9,0.975,1.025,1.1,1.125,1.2,1.225,0.00010828,6.1964e-05,8.7416e-05,3.8673e-05,5.0249e-05,4.6343e-05,5.6229e-05,5.5235e-05,6.8765e-05,5.6772e-05,0.15217,0.16304,0.17391,0.19565,0.21196,0.22283,0.23913,0.24457,0.26087,0.2663,0.7,0.05,0.05,0.1,0.075,0.05,0.075,0.025,0.075,0.025,3.375,0.00010828,4.6314e-05,4.8743e-05,3.9059e-06,9.938e-07,1.1993e-05,1.3529e-05,9.8862e-06,1.1576e-05,2.5452e-05,4.4881e-05,0.15217,0.01087,0.01087,0.021739,0.016304,0.01087,0.016304,0.0054348,0.016304,0.0054348,0.7337,0,4.6314e-05,2.5452e-05,4.8743e-05,1.1576e-05,3.9059e-06,9.8862e-06,9.938e-07,1.3529e-05,1.1993e-05,0,0.42773,0.45017,0.036073,0.0091782,0.11076,0.12495,0.091304,0.10691,0.23506,0.41449,0,1,0.57227,0.80733,0.35716,0.46407,0.428,0.5193,0.51013,0.63507,0.52432
0.5,0.525,0.6,0.65,0.7,0.8,1,1.025,1.1,1.125,8.9874e-05,8.1807e-05,8.8264e-05,8.0224e-05,8.4041e-05,6.9269e-05,8.5265e-05,8.2707e-05,8.794e-05,8.2812e-05,0.12195,0.12805,0.14634,0.15854,0.17073,0.19512,0.2439,0.25,0.26829,0.27439,0.5,0.025,0.075,0.05,0.05,0.1,0.2,0.025,0.075,0.025,2.975,8.9874e-05,8.0673e-06,8.0405e-06,1.4772e-05,2.5583e-06,5.128e-06,5.2325e-06,1.5997e-05,3.817e-06,6.4578e-06,4.6841e-05,0.12195,0.0060976,0.018293,0.012195,0.012195,0.02439,0.04878,0.0060976,0.018293,0.0060976,0.72561,0,8.0673e-06,6.4578e-06,8.0405e-06,3.817e-06,1.4772e-05,1.5997e-05,2.5583e-06,5.2325e-06,5.128e-06,0,0.089763,0.089464,0.16437,0.028465,0.057057,0.05822,0.17799,0.042471,0.071854,0.52118,0,1,0.91024,0.98209,0.89263,0.9351,0.77073,0.94872,0.92026,0.97848,0.92142
1.6,1.65,1.7,1.8,1.85,1.875,2,2.025,2.1,2.125,7.965e-05,6.6199e-05,7.0037e-05,4.9372e-05,5.2436e-05,5.2286e-05,6.163e-05,5.979e-05,6.9501e-05,6.5209e-05,0.39024,0.40244,0.41463,0.43902,0.45122,0.45732,0.4878,0.4939,0.5122,0.51829,1.6,0.05,0.05,0.1,0.05,0.025,0.125,0.025,0.075,0.025,1.975,7.965e-05,1.3451e-05,2.0665e-05,1.5084e-07,1.8398e-06,4.2915e-06,9.7105e-06,9.3443e-06,3.0644e-06,3.8386e-06,4.1979e-05,0.39024,0.012195,0.012195,0.02439,0.012195,0.0060976,0.030488,0.0060976,0.018293,0.0060976,0.48171,0,1.3451e-05,3.8386e-06,2.0665e-05,3.0644e-06,1.5084e-07,9.3443e-06,1.8398e-06,9.7105e-06,4.2915e-06,0,0.16888,0.25945,0.0018938,0.023099,0.053879,0.12192,0.11732,0.038473,0.048194,0.52705,0,1,0.83112,0.87932,0.61986,0.65834,0.65644,0.77376,0.75066,0.87257,0.8187
1,1.05,1.1,1.15,1.2,1.225,1.3,1.325,1.4,1.45,9.4069e-05,7.1788e-05,8.6329e-05,6.3663e-05,7.6009e-05,6.779e-05,7.6978e-05,6.7267e-05,8.4954e-05,6.7644e-05,0.21739,0.22826,0.23913,0.25,0.26087,0.2663,0.28261,0.28804,0.30435,0.31522,1,0.05,0.05,0.05,0.05,0.025,0.075,0.025,0.075,0.05,3.15,9.4069e-05,2.2281e-05,2.2666e-05,8.2194e-06,9.711e-06,1.731e-05,1.7687e-05,9.1885e-06,1.2346e-05,1.4541e-05,7.8553e-05,0.21739,0.01087,0.01087,0.01087,0.01087,0.0054348,0.016304,0.0054348,0.016304,0.01087,0.68478,0,2.2281e-05,1.4541e-05,2.2666e-05,1.2346e-05,8.2194e-06,9.1885e-06,9.711e-06,1.7687e-05,1.731e-05,0,0.23686,0.24095,0.087377,0.10323,0.18401,0.18802,0.097679,0.13125,0.15458,0.83506,0,1,0.76314,0.91772,0.67677,0.80802,0.72064,0.81832,0.71509,0.9031,0.71909
1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.725,1.75,1.775,0.00012147,8.7151e-05,0.00010496,8.0224e-05,8.367e-05,7.1947e-05,7.8987e-05,7.424e-05,7.4766e-05,7.4677e-05,0.31111,0.32222,0.33333,0.34444,0.35556,0.36667,0.37778,0.38333,0.38889,0.39444,1.4,0.05,0.05,0.05,0.05,0.05,0.05,0.025,0.025,0.025,2.725,0.00012147,3.4315e-05,2.4737e-05,1.1723e-05,4.7469e-06,8.879e-08,5.2539e-07,7.0403e-06,3.4468e-06,1.781e-05,7.2542e-05,0.31111,0.011111,0.011111,0.011111,0.011111,0.011111,0.011111,0.0055556,0.0055556,0.0055556,0.60556,0,3.4315e-05,1.781e-05,2.4737e-05,3.4468e-06,1.1723e-05,7.0403e-06,4.7469e-06,5.2539e-07,8.879e-08,0,0.28251,0.20365,0.096517,0.03908,0.00073099,0.0043255,0.057962,0.028377,0.14663,0.59723,0,1,0.71749,0.86412,0.66046,0.68884,0.59232,0.65029,0.61121,0.61553,0.6148
3.125,3.2,3.275,3.325,3.35,3.375,3.45,3.525,3.55,3.625,0.00013717,1.8278e-05,3.7693e-05,3.1476e-05,3.549e-05,3.5341e-05,3.8684e-05,2.6993e-05,3.0342e-05,2.3636e-05,0.75758,0.77576,0.79394,0.80606,0.81212,0.81818,0.83636,0.85455,0.86061,0.87879,3.125,0.075,0.075,0.05,0.025,0.025,0.075,0.075,0.025,0.075,0.5,0.00013717,0.00011889,6.2179e-06,1.4857e-07,1.1691e-05,6.7061e-06,3.3496e-06,3.3432e-06,4.0141e-06,1.9416e-05,5.3433e-05,0.75758,0.018182,0.018182,0.012121,0.0060606,0.0060606,0.018182,0.018182,0.0060606,0.018182,0.12121,0,0.00011889,1.9416e-05,6.2179e-06,4.0141e-06,1.4857e-07,3.3432e-06,1.1691e-05,3.3496e-06,6.7061e-06,0,0.86675,0.045331,0.0010832,0.085237,0.04889,0.02442,0.024374,0.029265,0.14155,0.38955,0,1,0.13325,0.2748,0.22947,0.25874,0.25765,0.28203,0.19679,0.22121,0.17232
0.9,0.925,1,1.025,1.1,1.175,1.2,1.225,1.3,1.325,0.00018124,0.000159,0.00018032,0.0001591,0.00016881,0.00014203,0.00014434,0.00014261,0.00015225,0.00014321,0.23684,0.24342,0.26316,0.26974,0.28947,0.30921,0.31579,0.32237,0.34211,0.34868,0.9,0.025,0.075,0.025,0.075,0.075,0.025,0.025,0.075,0.025,2.475,0.00018124,2.2231e-05,2.1224e-05,2.6773e-05,1.7319e-06,9.0484e-06,9.6419e-06,2.3101e-06,9.7123e-06,2.1314e-05,4.0363e-05,0.23684,0.0065789,0.019737,0.0065789,0.019737,0.019737,0.0065789,0.0065789,0.019737,0.0065789,0.65132,0,2.2231e-05,2.1314e-05,2.1224e-05,9.7123e-06,2.6773e-05,2.3101e-06,1.7319e-06,9.6419e-06,9.0484e-06,0,0.12266,0.11711,0.14773,0.0095561,0.049926,0.053201,0.012746,0.05359,0.1176,0.22271,0,1,0.87734,0.99494,0.87784,0.93143,0.7837,0.79644,0.78689,0.84009,0.79016
3.175,3.275,3.4,3.425,3.5,3.55,3.6,3.7,3.85,3.9,5.7205e-05,1.2435e-05,2.0132e-05,1.8897e-05,4.3365e-05,2.6424e-05,4.8053e-05,1.4855e-05,1.8198e-05,1.7487e-05,0.72159,0.74432,0.77273,0.77841,0.79545,0.80682,0.81818,0.84091,0.875,0.88636,3.175,0.1,0.125,0.025,0.075,0.05,0.05,0.1,0.15,0.05,0.5,5.7205e-05,4.477e-05,1.2355e-06,1.694e-05,3.3198e-05,7.1154e-07,3.3438e-06,2.1629e-05,2.4468e-05,7.6973e-06,6.6292e-05,0.72159,0.022727,0.028409,0.0056818,0.017045,0.011364,0.011364,0.022727,0.034091,0.011364,0.11364,0,4.477e-05,7.6973e-06,1.2355e-06,2.4468e-05,1.694e-05,2.1629e-05,3.3198e-05,3.3438e-06,7.1154e-07,0,0.78263,0.021598,0.29614,0.58034,0.012438,0.058454,0.37809,0.42772,0.13456,1.1589,0,1,0.21737,0.35193,0.33033,0.75806,0.46192,0.84001,0.25967,0.31813,0.30569
0.7,0.725,0.8,0.9,1,1.025,1.05,1.125,1.175,1.25,0.00011325,7.8981e-05,9.0192e-05,2.8248e-05,7.339e-05,6.5414e-05,6.7315e-05,5.8595e-05,6.7477e-05,4.5097e-05,0.15217,0.15761,0.17391,0.19565,0.21739,0.22283,0.22826,0.24457,0.25543,0.27174,0.7,0.025,0.075,0.1,0.1,0.025,0.025,0.075,0.05,0.075,3.35,0.00011325,3.4273e-05,6.1944e-05,7.9758e-06,8.7196e-06,2.2379e-05,8.8815e-06,1.9006e-06,4.5142e-05,1.1211e-05,4.3238e-05,0.15217,0.0054348,0.016304,0.021739,0.021739,0.0054348,0.0054348,0.016304,0.01087,0.016304,0.72826,0,3.4273e-05,1.1211e-05,6.1944e-05,4.5142e-05,7.9758e-06,1.9006e-06,8.7196e-06,8.8815e-06,2.2379e-05,0,0.30262,0.54695,0.070424,0.076991,0.1976,0.078421,0.016782,0.39859,0.09899,0.38178,0,1,0.69738,0.79637,0.24942,0.64801,0.57759,0.59437,0.51738,0.5958,0.3982
0.45,0.525,0.575,0.675,0.7,0.725,0.8,0.85,0.9,0.925,8.4322e-05,5.4826e-05,6.3071e-05,4.5685e-05,4.7041e-05,4.6575e-05,6.1591e-05,4.7706e-05,6.4039e-05,5.4736e-05,0.10714,0.125,0.1369,0.16071,0.16667,0.17262,0.19048,0.20238,0.21429,0.22024,0.45,0.075,0.05,0.1,0.025,0.025,0.075,0.05,0.05,0.025,3.275,8.4322e-05,2.9496e-05,1.7386e-05,4.6591e-07,1.3885e-05,9.3037e-06,1.6333e-05,1.5016e-05,1.356e-06,8.2447e-06,5.3583e-05,0.10714,0.017857,0.011905,0.02381,0.0059524,0.0059524,0.017857,0.011905,0.011905,0.0059524,0.77976,0,2.9496e-05,8.2447e-06,1.7386e-05,1.356e-06,4.6591e-07,1.5016e-05,1.3885e-05,1.6333e-05,9.3037e-06,0,0.3498,0.20618,0.0055254,0.16466,0.11034,0.1937,0.17807,0.016081,0.097777,0.63546,0,1,0.6502,0.74798,0.54179,0.55787,0.55235,0.73042,0.56576,0.75947,0.64913
