1.2,1.25,1.3,1.325,1.4,1.425,1.5,1.525,1.6,1.65,7.6599e-05,5.3739e-05,7.0876e-05,5.84e-05,6.4629e-05,5.46e-05,6.8272e-05,5.5582e-05,7.1058e-05,5.3389e-05,0.42857,0.44643,0.46429,0.47321,0.5,0.50893,0.53571,0.54464,0.57143,0.58929,1.2,0.05,0.05,0.025,0.075,0.025,0.075,0.025,0.075,0.05,1.15,7.6599e-05,2.286e-05,1.2475e-05,1.0028e-05,1.269e-05,1.7669e-05,1.5476e-05,1.3672e-05,6.2285e-06,1.7137e-05,4.7692e-05,0.42857,0.017857,0.017857,0.0089286,0.026786,0.0089286,0.026786,0.0089286,0.026786,0.017857,0.41071,0,2.286e-05,1.7137e-05,1.2475e-05,6.2285e-06,1.0028e-05,1.3672e-05,1.269e-05,1.5476e-05,1.7669e-05,0,0.29844,0.16287,0.13092,0.16567,0.23067,0.20204,0.17848,0.081314,0.22372,0.62263,0,1,0.70156,0.92529,0.76242,0.84373,0.71281,0.8913,0.72563,0.92767,0.697
1.1,1.15,1.2,1.225,1.3,1.325,1.4,1.45,1.5,1.55,7.5093e-05,5.2144e-05,6.3712e-05,5.0639e-05,6.4844e-05,5.0949e-05,6.8664e-05,4.6822e-05,6.3821e-05,4.9257e-05,0.42308,0.44231,0.46154,0.47115,0.5,0.50962,0.53846,0.55769,0.57692,0.59615,1.1,0.05,0.05,0.025,0.075,0.025,0.075,0.05,0.05,0.05,1.05,7.5093e-05,2.2948e-05,1.3073e-05,1.3895e-05,2.1842e-05,1.4564e-05,1.6999e-05,1.7715e-05,1.4204e-05,1.1568e-05,5.2203e-05,0.42308,0.019231,0.019231,0.0096154,0.028846,0.0096154,0.028846,0.019231,0.019231,0.019231,0.40385,0,2.2948e-05,1.1568e-05,1.3073e-05,1.4204e-05,1.3895e-05,1.7715e-05,2.1842e-05,1.6999e-05,1.4564e-05,0,0.3056,0.17409,0.18504,0.29087,0.19395,0.22638,0.23591,0.18916,0.15405,0.69519,0,1,0.6944,0.84845,0.67436,0.86352,0.67848,0.91439,0.62352,0.8499,0.65595
1.1,1.125,1.2,1.225,1.3,1.325,1.4,1.45,1.5,1.55,7.6088e-05,5.7031e-05,7.1033e-05,5.4902e-05,6.7418e-05,5.4594e-05,6.9524e-05,5.1048e-05,6.5526e-05,4.836e-05,0.44,0.45,0.48,0.49,0.52,0.53,0.56,0.58,0.6,0.62,1.1,0.025,0.075,0.025,0.075,0.025,0.075,0.05,0.05,0.05,0.95,7.6088e-05,1.9057e-05,1.6131e-05,1.2824e-05,1.8476e-05,1.7166e-05,1.4478e-05,1.493e-05,1.2516e-05,1.4002e-05,4.4955e-05,0.44,0.01,0.03,0.01,0.03,0.01,0.03,0.02,0.02,0.02,0.38,0,1.9057e-05,1.4002e-05,1.6131e-05,1.2516e-05,1.2824e-05,1.493e-05,1.8476e-05,1.4478e-05,1.7166e-05,0,0.25046,0.212,0.16854,0.24282,0.2256,0.19027,0.19622,0.1645,0.18403,0.59083,0,1,0.74954,0.93356,0.72156,0.88606,0.71751,0.91373,0.67091,0.86119,0.63558
1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2,2.025,7.6127e-05,5.2876e-05,7.1e-05,5.0288e-05,6.7736e-05,4.8936e-05,5.3174e-05,4.4188e-05,5.1821e-05,4.4684e-05,0.48485,0.5,0.51515,0.5303,0.54545,0.56061,0.57576,0.59091,0.60606,0.61364,1.6,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.025,1.275,7.6127e-05,2.3251e-05,2.0712e-05,1.88e-05,8.9856e-06,7.1366e-06,7.6327e-06,4.2375e-06,1.7448e-05,1.8124e-05,4.4881e-05,0.48485,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.015152,0.0075758,0.38636,0,2.3251e-05,1.8124e-05,2.0712e-05,1.7448e-05,1.88e-05,4.2375e-06,8.9856e-06,7.6327e-06,7.1366e-06,0,0.30542,0.27207,0.24696,0.11803,0.093746,0.10026,0.055664,0.2292,0.23808,0.58955,0,1,0.69458,0.93265,0.66058,0.88978,0.64282,0.69849,0.58045,0.68072,0.58697
0.9,0.925,1,1.025,1.1,1.15,1.2,1.225,1.3,1.325,7.411e-05,5.3951e-05,5.9836e-05,4.8238e-05,6.3211e-05,4.7805e-05,5.5572e-05,4.6543e-05,5.2646e-05,4.6461e-05,0.36,0.37,0.4,0.41,0.44,0.46,0.48,0.49,0.52,0.53,0.9,0.025,0.075,0.025,0.075,0.05,0.05,0.025,0.075,0.025,1.175,7.411e-05,2.0159e-05,1.1598e-05,1.5406e-05,9.0284e-06,6.1847e-06,6.1027e-06,7.7669e-06,1.4973e-05,5.8845e-06,5.494e-05,0.36,0.01,0.03,0.01,0.03,0.02,0.02,0.01,0.03,0.01,0.47,0,2.0159e-05,5.8845e-06,1.1598e-05,1.4973e-05,1.5406e-05,7.7669e-06,9.0284e-06,6.1027e-06,6.1847e-06,0,0.27202,0.15649,0.20788,0.12182,0.083452,0.082347,0.1048,0.20203,0.079402,0.74132,0,1,0.72798,0.80739,0.65089,0.85293,0.64505,0.74985,0.62803,0.71037,0.62692
0.9,0.95,1,1.05,1.1,1.125,1.2,1.225,1.3,1.325,9.372e-05,6.6395e-05,7.7037e-05,5.8132e-05,6.9975e-05,5.8337e-05,6.1559e-05,5.2754e-05,5.8977e-05,5.2759e-05,0.34615,0.36538,0.38462,0.40385,0.42308,0.43269,0.46154,0.47115,0.5,0.50962,0.9,0.05,0.05,0.05,0.05,0.025,0.075,0.025,0.075,0.025,1.275,9.372e-05,2.7326e-05,1.8905e-05,1.1637e-05,8.8051e-06,6.2174e-06,6.2226e-06,3.2216e-06,1.1842e-05,1.0643e-05,4.5603e-05,0.34615,0.019231,0.019231,0.019231,0.019231,0.0096154,0.028846,0.0096154,0.028846,0.0096154,0.49038,0,2.7326e-05,1.0643e-05,1.8905e-05,1.1842e-05,1.1637e-05,3.2216e-06,8.8051e-06,6.2226e-06,6.2174e-06,0,0.29156,0.20172,0.12417,0.093951,0.06634,0.066395,0.034375,0.12636,0.11356,0.48659,0,1,0.70844,0.82199,0.62027,0.74663,0.62246,0.65684,0.56289,0.62928,0.56294
1.6,1.675,1.7,1.8,1.875,2,2.025,2.1,2.125,2.2,8.054e-05,5.3662e-05,5.7753e-05,4.0899e-05,4.6501e-05,1.1826e-05,2.1289e-05,3.3002e-06,2.1166e-05,8.4076e-06,0.55172,0.57759,0.58621,0.62069,0.64655,0.68966,0.69828,0.72414,0.73276,0.75862,1.6,0.075,0.025,0.1,0.075,0.125,0.025,0.075,0.025,0.075,0.7,8.054e-05,2.6879e-05,1.6855e-05,3.4675e-05,1.7989e-05,1.2759e-05,1.7866e-05,9.4631e-06,5.6022e-06,4.0918e-06,1.3332e-05,0.55172,0.025862,0.0086207,0.034483,0.025862,0.043103,0.0086207,0.025862,0.0086207,0.025862,0.24138,0,2.6879e-05,4.0918e-06,1.6855e-05,5.6022e-06,3.4675e-05,9.4631e-06,1.7989e-05,1.7866e-05,1.2759e-05,0,0.33373,0.20927,0.43053,0.22335,0.15841,0.22183,0.11749,0.069557,0.050805,0.16553,0,1,0.66627,0.71707,0.5078,0.57736,0.14683,0.26432,0.040976,0.2628,0.10439
2,2.025,2.1,2.125,2.15,2.225,2.3,2.4,2.425,2.5,7.1622e-05,5.98e-05,6.9278e-05,5.6142e-05,5.6147e-05,5.0071e-05,5.9351e-05,3.6996e-05,3.9653e-05,2.4791e-05,0.76923,0.77885,0.80769,0.81731,0.82692,0.85577,0.88462,0.92308,0.93269,0.96154,2,0.025,0.075,0.025,0.025,0.075,0.075,0.1,0.025,0.075,0.1,7.1622e-05,1.1822e-05,1.3136e-05,6.0759e-06,2.2355e-05,1.4862e-05,2.6564e-06,9.2797e-06,5.2739e-09,9.478e-06,2.2591e-05,0.76923,0.0096154,0.028846,0.0096154,0.0096154,0.028846,0.028846,0.038462,0.0096154,0.028846,0.038462,0,1.1822e-05,9.478e-06,1.3136e-05,5.2739e-09,6.0759e-06,9.2797e-06,2.2355e-05,2.6564e-06,1.4862e-05,0,0.16506,0.18341,0.084833,0.31212,0.2075,0.037089,0.12957,7.3635e-05,0.13233,0.31541,0,1,0.83494,0.96727,0.78386,0.78394,0.69911,0.82867,0.51655,0.55364,0.34613
1.4,1.45,1.5,1.55,1.6,1.625,1.7,1.75,1.8,1.825,7.4935e-05,5.6615e-05,7.3704e-05,5.4865e-05,7.3213e-05,5.7873e-05,6.0845e-05,5.0162e-05,5.2727e-05,4.7385e-05,0.48276,0.5,0.51724,0.53448,0.55172,0.56034,0.58621,0.60345,0.62069,0.62931,1.4,0.05,0.05,0.05,0.05,0.025,0.075,0.05,0.05,0.025,1.075,7.4935e-05,1.8321e-05,1.8839e-05,1.534e-05,1.0683e-05,5.3423e-06,2.5649e-06,2.9722e-06,1.8348e-05,1.709e-05,3.7366e-05,0.48276,0.017241,0.017241,0.017241,0.017241,0.0086207,0.025862,0.017241,0.017241,0.0086207,0.37069,0,1.8321e-05,1.709e-05,1.8839e-05,1.8348e-05,1.534e-05,2.9722e-06,1.0683e-05,2.5649e-06,5.3423e-06,0,0.24449,0.25141,0.20471,0.14256,0.071292,0.034228,0.039664,0.24486,0.22806,0.49865,0,1,0.75551,0.98357,0.73216,0.97702,0.77231,0.81197,0.66941,0.70364,0.63234
1.4,1.45,1.5,1.55,1.6,1.625,1.7,1.75,1.8,1.85,6.483e-05,4.401e-05,4.8347e-05,3.8793e-05,4.254e-05,3.7215e-05,4.9693e-05,3.7361e-05,6.0477e-05,4.2999e-05,0.45161,0.46774,0.48387,0.5,0.51613,0.52419,0.54839,0.56452,0.58065,0.59677,1.4,0.05,0.05,0.05,0.05,0.025,0.075,0.05,0.05,0.05,1.25,6.483e-05,2.082e-05,9.5537e-06,5.325e-06,1.2332e-05,1.7479e-05,2.3116e-05,1.2478e-05,3.7469e-06,4.3364e-06,5.2281e-05,0.45161,0.016129,0.016129,0.016129,0.016129,0.0080645,0.024194,0.016129,0.016129,0.016129,0.40323,0,2.082e-05,4.3364e-06,9.5537e-06,3.7469e-06,5.325e-06,1.2478e-05,1.2332e-05,2.3116e-05,1.7479e-05,0,0.32115,0.14736,0.082137,0.19022,0.26961,0.35657,0.19247,0.057796,0.066888,0.80643,0,1,0.67885,0.74574,0.59837,0.65617,0.57403,0.7665,0.57629,0.93285,0.66325
